rownames,sex,age,educ,farm,hhsize,commune,lnhhexp,lnexp12m
1703,1,33,7,1,7,58,9.728214264,6.184148788
1704,2,51,3,0,3,58,9.390982628,
1705,2,68,2,1,6,58,9.810651779,5.272999763
1706,2,50,3,0,2,58,9.067165375,6.659294128
1707,2,65,2,0,2,58,9.41341877,9.564723015
1708,1,28,3,1,8,58,9.48957634,6.061457157
1709,1,72,2,1,2,58,9.124588966,8.733916283
1710,1,47,3,0,3,58,9.561767578,7.575584888
1711,2,56,2,0,2,58,8.992161751,4.867534637
1712,1,46,2,0,10,58,9.802556038,4.64439106
1713,2,53,2,0,3,58,9.087410927,4.174387455
1714,2,42,3,0,3,58,8.820184708,
1715,1,44,7,0,4,58,9.189700127,3.663561583
1716,1,33,4,0,5,58,9.918392181,5.54126358
1717,1,57,2,0,7,58,9.487490654,4.64439106
1718,1,32,3,1,3,58,9.171118736,5.966146946
1719,1,48,3,1,10,58,9.827512741,8.086410522
1720,1,43,4,1,10,58,9.691254616,6.253829002
1721,1,57,3,0,5,58,9.900110245,7.377133846
1722,1,42,2,0,8,58,9.361430168,4.356709003
1723,1,66,3,0,3,58,8.918849945,4.762174129
1724,1,35,4,0,7,58,9.36031723,7.588829994
1725,2,74,2,0,1,58,8.082679749,6.47697258
1726,1,39,2,1,2,58,8.760574341,
1727,2,67,2,0,2,58,9.048757553,4.356709003
1728,1,30,7,0,4,58,9.630175591,8.448271751
1729,1,46,3,1,4,58,9.393433571,6.790097237
1730,1,58,2,1,8,58,9.750048637,6.946976185
1731,2,59,2,1,7,59,9.277048111,
1732,1,46,2,1,6,59,9.092076302,3.258096457
1733,2,57,3,1,4,59,9.179065704,
1734,1,26,4,1,4,59,9.077281952,
1735,2,29,4,1,4,59,8.930153847,5.204006672
1736,2,33,3,1,4,59,8.804793358,
1737,1,35,4,0,5,59,8.889016151,1.386294365
1738,2,51,6,1,5,59,9.239582062,5.56068182
1739,2,74,0,1,5,59,8.731751442,5.272999763
1740,1,63,2,1,5,59,8.947314262,
1741,2,36,4,1,5,59,9.178370476,5.609471798
1742,2,63,2,1,3,59,9.522663116,4.867534637
1743,1,38,2,1,5,59,8.756167412,
1744,2,53,3,1,6,59,9.106958389,
1745,2,39,3,1,5,59,9.031092644,5.129898548
1746,2,34,2,1,6,59,8.696629524,7.873217106
1747,1,58,6,1,4,59,9.011843681,
1748,1,64,2,1,2,59,8.04689312,5.966146946
1749,1,31,2,1,5,59,8.942702293,
1750,1,57,4,1,6,59,9.329752922,
1751,2,59,2,1,5,59,9.048439026,4.174387455
1752,1,51,0,1,7,59,8.372866631,7.256297112
1753,2,35,4,1,4,59,8.7763834,
1754,1,33,4,1,3,59,8.584439278,2.564949274
1755,1,32,4,1,4,59,9.333402634,3.258096457
1756,1,32,6,1,5,59,9.217700958,
1757,2,50,2,1,6,59,8.815437317,4.454347134
1758,1,34,2,1,7,59,8.85308075,5.129898548
1759,1,29,4,1,3,59,9.062831879,5.049856186
1760,1,66,2,1,7,59,8.870087624,4.174387455
1761,1,61,3,1,4,59,9.158124924,5.56068182
1762,1,51,3,1,9,59,8.890266418,
1763,2,65,2,1,5,60,9.361216545,6.47697258
1764,1,51,2,1,6,60,9.421206474,6.349139214
1765,1,37,4,1,6,60,9.340720177,3.951243639
1766,1,35,4,1,5,60,9.910130501,
1767,1,36,4,1,5,60,9.8133564,
1768,1,62,2,1,5,60,8.777891159,6.47697258
1769,1,42,2,1,8,60,9.193411827,7.138866901
1770,1,58,3,1,3,60,9.232516289,7.064759254
1771,1,26,4,0,1,60,8.317192078,
1772,1,53,4,1,4,60,8.574575424,6.120297432
1773,1,40,3,1,6,60,9.597434998,4.867534637
1774,1,61,4,1,6,60,9.703209877,7.265429497
1775,2,44,3,1,3,60,8.57670784,
1776,1,31,3,1,5,60,9.1229496,6.030685425
1777,1,42,3,1,6,60,9.269591331,5.455321312
1778,1,34,2,1,5,60,9.161327362,5.783825397
1779,1,60,2,1,4,60,8.860542297,7.575584888
1780,1,37,3,1,6,60,9.897598267,
1781,1,47,4,1,6,60,9.575155258,3.258096457
1782,1,34,4,1,4,60,8.959452629,5.370637894
1783,2,20,2,1,3,60,8.72651577,
1784,1,38,3,1,5,60,9.787391663,2.564949274
1785,1,40,3,1,7,60,9.515774727,7.056175232
1786,1,37,3,1,5,60,9.088087082,5.272999763
1787,1,64,6,1,4,60,8.611470222,4.174387455
1788,2,68,2,1,2,60,9.031375885,6.120297432
1789,1,30,4,1,4,60,8.931510925,
1790,1,38,4,1,4,60,9.234075546,3.663561583
1791,2,33,4,1,5,60,9.31287384,5.036952496
1792,1,28,4,1,5,60,9.343518257,7.180069923
1793,1,30,4,1,4,60,8.96831131,6.371612072
1794,1,46,4,1,5,60,9.36948204,3.951243639
1795,1,35,4,1,4,61,8.944766998,5.298317432
1796,2,37,5,1,4,61,8.98790741,
1797,1,40,4,1,5,61,8.954577446,4.867534637
1798,1,57,9,1,4,61,9.706415176,7.209340096
1799,2,62,3,1,7,61,9.832722664,7.064759254
1800,1,37,7,1,4,61,8.818768501,4.867534637
1801,1,35,3,1,5,61,9.164327621,3.951243639
1802,2,53,0,1,4,61,8.648087502,5.655992031
1803,1,67,2,1,2,61,8.264052391,5.966146946
1804,1,69,3,1,5,61,8.907897949,4.174387455
1805,1,40,9,1,6,61,9.878007889,9.881037712
1806,1,35,6,1,5,61,9.089885712,
1807,2,34,4,1,5,61,9.091701508,5.398162842
1808,1,65,2,1,5,61,9.079133034,6.813444614
1809,2,41,4,1,4,61,9.338624001,5.049856186
1810,1,35,7,1,4,61,9.592121124,7.689371109
1811,1,71,0,1,5,61,8.623387337,
1812,1,35,4,1,9,61,9.354281425,5.655992031
1813,1,43,3,1,5,61,8.921859741,
1814,1,39,7,1,5,61,9.275515556,5.655992031
1815,1,37,7,1,4,61,8.99643898,5.966146946
1816,1,29,4,1,4,61,8.628621101,3.258096457
1817,1,49,3,1,5,61,8.83009243,
1818,1,64,2,1,4,61,8.746611595,3.663561583
1819,1,28,3,1,4,61,8.710514069,
1820,1,36,4,1,6,61,8.902382851,3.258096457
1821,1,61,2,1,5,61,8.946658134,4.174387455
1822,1,37,4,1,4,61,8.589853287,3.258096457
1823,1,29,3,1,4,61,8.995016098,4.68213129
1824,1,38,3,1,3,61,8.640707016,5.398162842
1825,1,73,2,1,3,61,8.282040596,5.56068182
1826,1,53,5,1,5,61,9.600004196,4.174387455
1827,1,37,4,1,4,62,8.881305695,5.049856186
1828,1,38,7,1,4,62,8.870960236,2.564949274
1829,1,74,3,1,6,62,9.284213066,8.342601776
1830,1,32,3,1,3,62,8.368803024,
1831,1,47,5,1,7,62,8.920890808,
1832,1,64,3,1,5,62,8.622029305,5.743003368
1833,2,56,2,1,6,62,8.942797661,4.174387455
1834,1,42,3,1,7,62,9.103228569,5.272999763
1835,1,66,3,1,5,62,9.213909149,6.436150551
1836,1,68,6,1,3,62,9.079555511,6.202535629
1837,1,43,3,1,6,62,8.703168869,
1838,2,67,0,1,6,62,9.108381271,5.272999763
1839,1,40,7,1,5,62,9.188164711,
1840,1,36,3,1,5,62,8.63524437,5.129898548
1841,1,37,3,1,6,62,9.15122509,4.356709003
1842,1,41,7,1,5,62,9.13766861,3.951243639
1843,1,31,2,1,4,62,8.555117607,6.371612072
1844,1,33,2,1,4,62,8.971904755,6.253829002
1845,1,39,7,1,5,62,9.327731133,5.56068182
1846,1,45,7,1,4,62,8.867655754,4.941642284
1847,1,28,6,1,4,62,9.215400696,8.178077698
1848,1,55,4,1,9,62,9.568852425,6.55393362
1849,1,52,3,1,6,62,9.271618843,4.356709003
1850,1,39,4,1,6,62,8.93510437,5.579730034
1851,1,55,3,1,8,62,8.814845085,
1852,1,35,3,1,7,62,9.367590904,3.663561583
1853,1,36,3,1,6,62,8.867483139,3.951243639
1854,1,65,2,1,5,62,8.89273262,4.174387455
1855,1,41,2,1,5,62,8.684430122,6.41509676
1856,1,33,3,1,6,62,9.074251175,4.356709003
1857,1,57,0,1,4,62,8.485006332,4.510859489
1858,1,37,3,1,5,62,8.889213562,6.253829002
1859,1,25,3,1,6,63,9.046759605,5.783825397
1860,1,34,2,1,8,63,9.203604698,
1861,1,32,4,1,6,63,9.13589859,5.56068182
1862,1,25,4,1,4,63,8.706467628,5.049856186
1863,1,34,3,1,5,63,9.399134636,
1864,2,26,3,1,5,63,8.560274124,3.663561583
1865,1,36,2,1,6,63,9.010991096,3.663561583
1866,1,45,0,1,7,63,8.937767029,6.349139214
1867,2,30,3,1,4,63,8.844759941,
1868,1,33,3,1,5,63,8.667606354,6.371612072
1869,1,37,2,1,7,63,8.758512497,5.049856186
1870,1,34,4,1,9,63,9.359099388,3.951243639
1871,1,35,2,1,7,63,9.033996582,
1872,1,66,2,1,6,63,8.850574493,4.174387455
1873,1,31,3,1,7,63,9.113280296,5.56068182
1874,1,58,2,1,12,63,9.407766342,5.655992031
1875,1,48,3,1,8,63,9.248571396,
1876,1,30,4,1,2,63,8.647612572,3.663561583
1877,1,27,4,1,5,63,9.251089096,
1878,2,69,0,1,2,63,8.275255203,3.258096457
1879,2,36,4,1,3,63,8.644641876,4.64439106
1880,1,31,4,1,5,63,9.491868973,6.327936649
1881,1,69,0,1,5,63,8.789056778,
1882,1,35,4,1,4,63,8.898663521,3.951243639
1883,1,64,2,1,4,63,9.183763504,
1884,1,34,2,1,4,63,8.966240883,
1885,1,27,4,1,4,63,8.836385727,
1886,1,70,0,1,6,63,9.073694229,5.272999763
1887,1,30,2,1,5,63,8.162446022,5.398162842
1888,1,67,4,1,6,63,9.196756363,5.56068182
1889,1,36,4,1,5,63,9.136098862,
1890,1,45,9,0,7,63,9.515307426,3.663561583
1891,1,34,2,1,6,64,8.59604454,
1892,1,49,0,1,5,64,8.680901527,
1893,1,28,0,1,7,64,9.025069237,
1894,1,41,0,1,4,64,8.813434601,
1895,1,55,3,1,7,64,8.90030098,
1896,1,53,5,1,6,64,9.120405197,
1897,1,35,0,1,7,64,8.258466721,
1898,1,53,0,1,6,64,9.111971855,
1899,1,34,0,1,7,64,9.272204399,
1900,1,22,2,1,4,64,8.458177567,
1901,1,42,0,1,7,64,8.351006508,
1902,1,31,0,1,6,64,8.786420822,
1903,1,29,2,1,8,64,9.254584312,
1904,1,29,0,1,6,64,8.944016457,3.401197433
1905,2,49,0,1,7,64,9.091623306,
1906,1,46,2,1,7,64,9.27227211,
1907,1,42,0,1,7,64,9.042233467,
1908,1,45,0,1,5,64,8.720575333,
1909,2,41,0,1,5,64,8.013186455,
1910,1,24,3,1,4,64,8.956129074,
1911,1,35,0,1,6,64,9.145183563,
1912,1,61,0,1,9,64,8.90729332,
1913,1,38,0,1,5,64,8.883303642,
1914,2,40,0,1,2,64,8.247028351,
1915,1,28,0,1,8,64,8.733175278,
1916,1,30,0,1,5,64,8.904953957,
1917,1,39,0,1,7,64,9.139761925,
1918,1,34,0,1,5,64,8.382855415,
1919,1,61,0,1,5,64,8.413923264,
1920,1,39,0,1,5,64,8.933691025,
1921,1,35,0,1,8,64,9.243712425,
1922,1,62,0,1,6,64,8.565003395,
1923,1,37,2,1,4,65,9.4015522,4.867534637
1924,2,47,3,1,1,65,7.667437553,3.258096457
1925,1,75,2,1,5,65,9.471018791,
1926,1,56,7,1,9,65,10.4698267,8.241439819
1927,1,33,4,1,7,65,9.390458107,5.613128185
1928,1,79,2,1,2,65,8.282901764,6.813444614
1929,1,36,3,1,7,65,9.125092506,5.56068182
1930,1,60,4,1,4,65,8.956585884,6.253829002
1931,1,33,5,1,6,65,9.28396225,5.09986639
1932,1,53,3,1,5,65,9.432459831,6.572282314
1933,1,47,2,1,5,65,9.104533195,6.55393362
1934,1,39,4,0,6,65,10.18848801,3.784189701
1935,1,46,3,1,6,65,9.593354225,8.160232544
1936,2,48,2,1,6,65,9.408037186,7.82763958
1937,1,51,4,1,7,65,9.546080589,7.319202423
1938,1,34,3,1,5,65,9.429757118,2.639057398
1939,1,34,4,1,6,65,9.596112251,2.639057398
1940,1,27,4,1,4,65,8.679685593,4.60517025
1941,1,56,2,1,2,65,8.915558815,
1942,1,35,3,1,3,65,8.598797798,5.59842205
1943,1,40,2,1,6,65,9.450056076,6.289715767
1944,1,26,3,1,4,65,8.828215599,2.564949274
1945,1,38,2,1,5,65,9.73628521,6.697034359
1946,1,32,3,1,4,65,8.835059166,
1947,1,28,3,1,4,65,9.184166908,
1948,1,48,7,1,6,65,9.276324272,6.860663891
1949,1,53,2,1,5,65,9.049726486,4.867534637
1950,2,58,0,1,5,65,8.922674179,5.56068182
1951,1,40,4,1,5,65,9.455251694,4.356709003
1952,1,39,5,1,6,65,9.466649055,5.568344593
1953,1,42,2,1,6,65,9.268073082,6.120297432
1954,1,31,4,1,4,65,9.270503998,
1955,1,58,3,1,6,66,8.703267097,4.867534637
1956,1,53,3,1,5,66,8.580431938,
1957,1,31,5,1,6,66,9.237750053,7.228388309
1958,1,39,6,1,7,66,9.558226585,8.531096458
1959,1,37,4,1,4,66,8.801263809,7.652545929
1960,1,37,4,1,6,66,9.13869381,4.64439106
1961,1,32,3,1,6,66,8.911922455,
1962,1,33,3,1,8,66,8.861586571,6.659294128
1963,2,28,2,1,4,66,8.210906982,5.049856186
1964,1,47,3,1,10,66,9.822963715,6.47697258
1965,1,28,3,1,4,66,8.959740639,6.061457157
1966,1,50,3,1,8,66,8.899250984,
1967,1,39,6,1,5,66,8.897152901,
1968,1,31,3,1,2,66,8.17014122,
1969,1,35,6,1,5,66,9.057925224,4.867534637
1970,1,37,3,1,6,66,9.04750824,7.380878925
1971,1,30,4,1,5,66,9.064908981,7.967280388
1972,1,59,3,0,6,66,8.581894875,5.56068182
1973,1,34,4,1,5,66,8.910275459,6.253829002
1974,2,65,0,1,3,66,8.40773201,5.971261978
1975,2,45,4,1,6,66,9.29720974,5.298317432
1976,1,57,4,1,5,66,9.235610008,
1977,1,30,5,1,5,66,9.237974167,6.97166872
1978,1,69,2,1,5,66,9.365306854,6.590301037
1979,1,36,4,1,7,66,9.083634377,6.349139214
1980,2,33,7,0,4,66,8.815599442,5.976350784
1981,1,63,3,1,5,66,9.35112381,6.572282314
1982,1,34,5,1,4,66,8.501914024,5.56068182
1983,1,49,4,1,9,66,10.17555714,7.552237511
1984,1,56,3,1,8,66,9.097397804,4.174387455
1985,1,35,4,1,6,66,9.21689415,10.02605915
1986,1,64,3,1,5,66,8.664400101,5.966146946
1987,1,49,3,1,3,67,8.320540428,
1988,2,40,5,1,3,67,8.53040123,4.867534637
1989,2,57,0,1,1,67,7.686583519,7.170119762
1990,1,78,3,1,2,67,7.867202759,6.120297432
1991,1,50,4,1,8,67,9.335024834,6.813444614
1992,1,43,6,1,5,67,8.963562012,5.743003368
1993,1,49,4,1,3,67,8.304756165,5.398162842
1994,1,78,3,1,2,67,8.734638214,8.556413651
1995,1,55,5,1,6,67,9.034410477,5.783825397
1996,1,61,3,1,5,67,8.490187645,6.030685425
1997,1,42,4,1,4,67,8.642827034,5.170484066
1998,1,42,4,1,6,67,8.745398521,6.349139214
1999,1,45,7,1,5,67,8.834914207,6.895682812
2000,1,82,0,1,1,67,7.719206333,
2001,1,40,4,1,6,67,8.956378937,6.659294128
2002,1,54,3,1,8,67,8.980638504,5.365975857
2003,2,54,3,1,3,67,9.011244774,5.966146946
2004,1,40,7,1,7,67,8.917057037,5.56068182
2005,1,64,7,1,2,67,8.147081375,5.236442089
2006,1,55,2,1,3,67,8.403151512,
2007,1,42,7,1,7,67,8.445090294,3.258096457
2008,1,28,4,1,7,67,8.931629181,
2009,1,42,7,1,8,67,9.064045906,7.585280895
2010,1,34,4,1,7,67,9.027860641,
2011,1,40,4,1,8,67,8.995856285,
2012,1,31,4,1,5,67,8.597090721,
2013,1,37,5,1,6,67,8.690889359,7.08673811
2014,1,57,3,1,5,67,8.650506973,
2015,2,39,4,1,5,67,9.086444855,5.56068182
2016,1,25,2,1,4,67,8.222973824,6.841615677
2017,1,43,3,1,8,67,8.93699646,5.010635376
2018,1,76,2,1,2,67,7.814204216,8.556413651
2019,1,34,5,1,4,68,8.903860092,3.583518982
2020,2,66,2,1,2,68,8.808961868,6.791221619
2021,1,24,4,1,5,68,8.861972809,
2022,2,35,4,1,5,68,8.987573624,5.21493578
2023,2,62,2,1,5,68,9.154017448,6.142037392
2024,2,54,6,1,8,68,9.772545815,8.514590263
2025,2,31,4,1,6,68,8.63298893,6.813444614
2026,2,66,2,1,8,68,9.227450371,7.806696415
2027,1,33,4,1,5,68,8.99633503,6.522092819
2028,2,31,4,1,4,68,8.264391899,7.274479389
2029,2,25,4,1,2,68,8.29056263,
2030,1,41,4,1,4,68,8.980421066,5.966146946
2031,1,29,4,1,5,68,8.795651436,6.253829002
2032,1,31,4,1,3,68,8.665616989,6.692083836
2033,2,57,3,1,4,68,9.382459641,6.628041267
2034,1,31,4,1,7,68,8.997156143,5.318120003
2035,1,71,4,1,6,68,9.381278038,5.934894085
2036,1,34,3,1,4,68,8.50336647,7.360739708
2037,1,69,3,1,3,68,9.15176487,3.583518982
2038,2,33,3,1,3,68,9.029429436,5.79909277
2039,1,49,4,1,7,68,9.553894997,8.347352982
2040,1,35,4,1,4,68,8.59126091,5.56068182
2041,1,42,4,1,6,68,9.367071152,
2042,1,32,4,1,4,68,9.005340576,5.010635376
2043,1,73,2,1,8,68,9.182038307,8.074026108
2044,1,54,4,1,5,68,9.268533707,
2045,1,44,4,1,6,68,9.083254814,5.283203602
2046,2,58,0,1,3,68,8.210660934,6.659294128
2047,1,40,4,1,5,68,8.994791985,6.961296082
2048,1,39,4,1,6,68,8.710114479,
2049,1,60,7,1,2,68,8.681296349,2.564949274
2050,1,43,3,1,6,68,9.333828926,
2051,2,72,0,1,7,69,9.053851128,5.966146946
2052,1,43,4,1,7,69,9.083745003,
2053,2,70,0,1,1,69,8.125370979,
2054,1,75,2,1,4,69,8.769069672,
2055,1,32,2,1,4,69,8.361702919,5.455321312
2056,1,63,0,1,5,69,8.617181778,6.371612072
2057,1,47,3,1,6,69,9.175448418,7.247080803
2058,1,41,7,1,7,69,9.382387161,5.966146946
2059,1,38,3,1,6,69,9.476613998,6.946976185
2060,1,25,3,1,5,69,8.85783577,6.148468494
2061,1,32,0,0,4,69,8.530631065,6.492239952
2062,1,48,2,1,8,69,9.316281319,6.120297432
2063,1,35,4,1,5,69,8.427007675,5.998936653
2064,1,57,6,1,4,69,8.788773537,
2065,2,48,2,1,5,69,8.722607613,
2066,1,37,5,1,5,69,9.162730217,5.783825397
2067,2,49,3,1,4,69,8.418642998,6.436150551
2068,1,43,7,1,6,69,9.319525719,
2069,1,36,7,1,5,69,8.972667694,5.272999763
2070,1,30,2,1,5,69,8.360864639,5.272999763
2071,1,32,4,1,6,69,8.858890533,
2072,1,32,4,1,4,69,8.447452545,
2073,1,29,3,1,4,69,8.506056786,5.129898548
2074,1,42,2,1,8,69,9.087626457,
2075,1,31,3,1,4,69,8.456113815,4.356709003
2076,1,28,3,1,8,69,8.887607574,7.513709068
2077,1,55,6,1,3,69,8.930480957,
2078,1,32,7,1,5,69,8.805958748,5.783825397
2079,2,34,4,1,4,69,8.053011894,6.995766163
2080,1,29,2,1,5,69,8.275504112,
2081,1,36,4,1,4,69,8.649752617,5.860786438
2082,1,32,6,1,6,69,8.866906166,
2083,1,29,4,1,5,70,8.437037468,4.867534637
2084,1,41,3,1,10,70,9.505518913,5.56068182
2085,1,36,2,1,7,70,8.704370499,6.030685425
2086,1,42,2,1,9,70,8.757956505,
2087,1,59,3,1,5,70,9.160989761,5.783825397
2088,1,29,3,1,4,70,8.463620186,4.962844849
2089,1,45,2,1,6,70,8.63292408,6.148468494
2090,1,42,3,1,6,70,8.907813072,6.608000755
2091,2,55,0,1,2,70,7.982812405,4.867534637
2092,1,52,6,1,4,70,9.224137306,6.984716415
2093,1,38,2,1,3,70,8.535227776,7.718240738
2094,1,59,2,1,8,70,9.172644615,4.787491798
2095,1,30,2,1,5,70,8.553944588,
2096,1,58,6,1,5,70,9.627140999,7.757906437
2097,1,60,2,1,2,70,8.766849518,5.272999763
2098,1,34,5,1,5,70,9.116241455,4.867534637
2099,1,29,4,1,8,70,8.910359383,5.398162842
2100,1,27,4,1,4,70,8.589868546,5.337538242
2101,1,58,4,1,6,70,9.616968155,10.67950439
2102,2,25,4,1,3,70,8.124848366,4.356709003
2103,1,58,4,1,4,70,9.178318024,4.510859489
2104,2,87,0,1,1,70,7.196680546,4.174387455
2105,1,49,3,1,10,70,9.558240891,7.541683197
2106,1,29,4,1,8,70,9.27056694,5.56068182
2107,1,37,4,0,4,70,9.471133232,5.56068182
2108,1,31,4,1,5,70,8.49160862,6.708084106
2109,2,39,2,1,3,70,8.485718727,
2110,1,28,3,1,5,70,7.969590664,
2111,1,34,5,0,7,70,9.344508171,6.659294128
2112,1,63,6,1,7,70,9.336339951,4.174387455
2113,2,37,3,1,7,70,8.588544846,
2114,1,26,3,1,4,70,8.631313324,5.700443745
2115,1,26,3,1,5,71,8.64264679,5.272999763
2116,1,47,2,1,7,71,9.444197655,7.575584888
2117,1,55,3,1,7,71,9.537649155,7.432483673
2118,1,38,2,1,6,71,9.125620842,
2119,1,34,4,1,5,71,9.090957642,6.456769466
2120,1,61,2,1,4,71,8.8507967,4.867534637
2121,2,62,2,1,5,71,9.116350174,7.77443552
2122,1,40,6,1,6,71,9.448688507,6.030685425
2123,1,46,4,1,6,71,9.242658615,6.492239952
2124,1,49,2,1,6,71,9.580674171,6.091310024
2125,1,30,4,1,5,71,9.145025253,7.007600784
2126,1,38,0,1,8,71,9.349870682,6.97166872
2127,1,35,3,1,5,71,9.15747261,5.579730034
2128,1,35,2,1,6,71,9.114027023,3.951243639
2129,1,46,6,1,6,71,9.558708191,5.337538242
2130,1,42,3,1,5,71,9.201164246,5.998936653
2131,1,52,3,1,6,71,10.20564079,7.640123367
2132,1,45,6,1,8,71,10.01420307,6.514712811
2133,1,42,7,1,5,71,10.04512691,6.30261898
2134,2,68,0,1,4,71,9.301675797,7.064759254
2135,1,28,3,1,5,71,9.6192379,5.966146946
2136,1,61,2,1,4,71,9.418949127,5.966146946
2137,1,39,3,1,5,71,9.243298531,5.736572266
2138,1,46,4,1,5,71,9.636588097,
2139,1,59,7,1,5,71,9.838036537,4.174387455
2140,1,60,7,1,5,71,9.579066277,2.564949274
2141,2,68,2,1,6,71,9.417099953,5.129898548
2142,1,52,5,1,8,71,10.22938347,6.416732311
2143,1,66,0,1,2,71,8.941933632,7.757906437
2144,1,37,6,1,4,71,9.982672691,4.762174129
2145,1,33,4,1,4,71,8.926915169,5.897153854
2146,1,44,6,1,6,71,9.614672661,5.860786438
2147,1,61,3,1,4,72,9.112324715,7.118826389
2148,1,56,7,1,7,72,9.12506485,6.921658039
2149,1,57,2,1,1,72,7.6416049,
2150,1,42,6,1,4,72,8.778850555,
2151,1,32,5,1,7,72,9.360812187,10.06232738
2152,1,51,6,1,5,72,9.620195389,9.622384071
2153,1,43,6,1,4,72,8.37618351,3.258096457
2154,1,39,4,1,6,72,9.207792282,4.64439106
2155,2,66,2,1,1,72,7.237442493,4.510859489
2156,1,45,6,1,5,72,8.974791527,5.860786438
2157,1,31,4,1,6,72,9.140132904,2.564949274
2158,1,37,3,1,5,72,8.795213699,
2159,1,47,4,1,8,72,9.089600563,5.634789467
2160,1,23,3,1,3,72,8.189846992,4.867534637
2161,1,37,2,1,5,72,8.223285675,
2162,1,32,4,1,4,72,8.36482048,5.669880867
2163,1,38,3,1,5,72,8.638783455,4.962844849
2164,1,29,3,1,6,72,8.855670929,6.642486572
2165,1,38,3,1,5,72,9.289949417,5.966146946
2166,1,36,4,1,5,72,8.514363289,3.663561583
2167,1,45,2,1,8,72,8.79257679,4.174387455
2168,1,31,3,1,5,72,8.546894073,4.174387455
2169,1,53,2,1,5,72,8.450657845,
2170,1,55,2,1,3,72,8.145399094,3.258096457
2171,1,36,4,1,5,72,8.698881149,6.41509676
2172,2,36,3,1,4,72,8.712381363,4.174387455
2173,2,65,2,1,4,72,8.763552666,4.867534637
2174,1,58,2,1,3,72,8.724098206,6.626717567
2175,1,30,3,1,4,72,8.435016632,
2176,1,30,3,1,5,72,8.512852669,4.510859489
2177,2,41,3,1,4,72,8.623697281,
2178,1,41,4,1,3,72,8.275535583,3.951243639
2179,1,43,3,1,7,73,9.723331451,7.118826389
2180,1,32,2,1,6,73,9.15159893,6.371612072
2181,1,60,0,1,6,73,8.921900749,6.939253807
2182,1,35,3,1,5,73,8.939957619,4.64439106
2183,1,35,2,1,3,73,8.982008934,3.663561583
2184,1,58,2,1,8,73,9.920575142,7.518064022
2185,1,35,2,1,6,73,8.911375999,5.204006672
2186,1,33,2,1,7,73,8.867146492,7.209340096
2187,1,51,2,1,6,73,9.131708145,4.174387455
2188,1,41,4,1,6,73,9.250944138,6.120297432
2189,2,39,3,1,7,73,9.352853775,5.398162842
2190,1,59,7,1,5,73,9.421735764,7.170119762
2191,1,47,3,1,7,73,9.277528763,7.187657356
2192,1,37,4,1,5,73,8.373326302,7.912056923
2193,1,35,3,1,5,73,8.826613426,5.455321312
2194,1,33,2,1,5,73,8.434847832,3.951243639
2195,1,73,2,0,2,73,8.023539543,
2196,1,30,3,0,3,73,8.330436707,5.966146946
2197,1,51,3,1,6,73,9.45142746,4.356709003
2198,1,54,4,1,4,73,8.752346039,5.337538242
2199,1,50,4,1,5,73,9.335868835,2.564949274
2200,1,35,6,1,5,73,8.98137188,6.030685425
2201,1,54,2,1,4,73,8.859454155,3.258096457
2202,1,36,3,1,6,73,9.309846878,6.946976185
2203,1,30,3,1,5,73,9.25771904,7.377133846
2204,1,41,2,1,7,73,9.640608788,6.609349251
2205,1,43,5,1,5,73,9.343935966,3.258096457
2206,1,58,3,1,6,73,9.079737663,5.337538242
2207,1,40,2,1,6,73,9.114495277,7.146772385
2208,1,34,3,0,5,73,9.712073326,8.163371086
2209,1,47,2,1,5,73,9.02495575,6.400257587
2210,1,45,3,1,6,73,9.171851158,
2211,2,69,2,0,2,74,9.555342674,3.258096457
2212,1,70,4,1,4,74,9.454115868,
2213,2,43,3,1,4,74,9.351149559,2.708050251
2214,2,36,2,1,5,74,9.408143044,7.204892635
2215,1,64,2,1,6,74,9.684234619,7.746732712
2216,1,63,3,1,5,74,9.352666855,
2217,1,38,4,1,6,74,9.736628532,3.496507645
2218,1,69,9,1,2,74,9.80441761,
2219,2,57,7,0,5,74,9.810858727,
2220,2,67,3,1,3,74,8.947444916,2.708050251
2221,1,66,9,0,7,74,9.962440491,6.003887177
2222,1,31,3,1,4,74,9.602096558,3.401197433
2223,2,41,6,1,2,74,8.79447937,2.708050251
2224,2,39,2,0,5,74,9.809994698,4.248495102
2225,1,52,6,0,4,74,9.807760239,3.68887949
2226,1,58,6,0,4,74,9.452683449,
2227,1,58,4,0,8,74,9.72399807,4.700480461
2228,2,58,3,1,2,74,9.065217972,5.398162842
2229,1,51,7,1,6,74,9.709026337,3.80666256
2230,2,43,4,1,4,74,9.010905266,3.401197433
2231,1,64,2,0,2,74,9.06264782,
2232,1,67,3,0,5,74,9.854357719,3.258096457
2233,2,67,0,1,5,74,8.995789528,5.56068182
2234,2,41,2,0,4,74,8.951433182,4.820281506
2235,2,43,4,0,5,74,9.096978188,2.708050251
2236,2,66,0,1,4,74,9.473586082,6.421622276
2237,1,68,4,0,2,74,9.227405548,
2238,2,62,0,1,3,74,9.260749817,
2239,1,77,9,0,6,74,10.32463646,9.754000664
2240,1,68,2,0,6,74,9.960824013,8.779557228
2241,2,43,4,0,3,74,10.28503132,7.522941113
2242,1,44,4,1,4,74,9.218014717,5.56068182
2243,1,37,4,0,7,75,9.543050766,7.682482243
2244,1,59,4,0,2,75,9.22046566,
